0.270743 -0.628642 0.729046
0.616048 -0.414200 -0.670017
0.242528 0.248660 -0.937736
0.709970 -0.429714 0.557932
-0.622112 -0.682479 0.383666
0.814348 0.572642 -0.094441
-0.139284 0.769530 0.623236
-0.160901 -0.048816 -0.985763
0.114555 -0.031333 -0.992923
0.345048 -0.077381 -0.935390
0.489298 0.746039 -0.451678
0.267641 -0.050023 -0.962219
0.602921 -0.166297 0.780276
-0.799440 0.073666 -0.596212
0.283942 -0.868671 0.405941
0.086694 0.107361 0.990433
-0.557050 0.298262 0.775071
0.828681 -0.484925 -0.279527
0.171301 -0.630727 -0.756861
0.967759 -0.251771 -0.007325
-0.448308 -0.666314 -0.595857
0.936666 0.213772 0.277412
0.476798 -0.663863 0.576151
0.852896 -0.375504 -0.362719
-0.423985 -0.882735 0.202523
0.042613 -0.875523 -0.481295
-0.043082 -0.997795 0.050483
-0.769837 0.618926 0.155825
-0.424168 -0.628193 0.652270
0.436323 0.807879 0.396174
-0.219243 -0.773583 -0.594560
0.911715 0.184825 0.366899
-0.112331 0.657700 -0.744858
0.682633 0.203783 0.701772
0.125851 0.088016 -0.988137
0.340766 -0.685122 -0.643807
-0.224865 -0.622482 0.749635
-0.347654 0.775165 -0.527500
0.951318 -0.307635 0.018822
0.922906 0.202924 -0.327211
-0.614929 0.249097 0.748207
-0.599481 0.552003 0.579582
0.042915 -0.438784 0.897567
0.105010 -0.359758 0.927117
0.379832 0.906867 0.182538
-0.994404 0.064041 0.084022
-0.941831 0.335166 0.024862
-0.490489 -0.643223 -0.587950
-0.136345 -0.522367 -0.841750
0.023215 -0.788137 -0.615062
-0.148367 0.899230 -0.411548
-0.045324 -0.095853 0.994363
-0.509275 -0.750369 -0.421408
0.499799 0.816885 -0.287922
0.730425 0.677309 0.087934
-0.836543 0.008599 -0.547834
0.957591 -0.247510 -0.147509
-0.353613 0.554232 -0.753515
-0.677135 -0.401995 -0.616351
0.043286 0.260688 0.964452
0.006101 -0.766268 -0.642492
-0.024549 0.766578 -0.641682
-0.474367 -0.017764 -0.880148
-0.309694 -0.934656 0.174667
0.764924 -0.625522 0.153670
0.954701 -0.249661 -0.161913
-0.697719 -0.213282 0.683885
0.548770 0.651796 -0.523462
0.497852 0.678881 0.539688
-0.037020 0.784148 -0.619469
0.114963 -0.179361 -0.977043
-0.025347 0.941840 0.335103
0.360151 -0.842628 0.400337
0.009401 0.230944 0.972922
0.744607 -0.354603 0.565524
-0.340774 0.469136 -0.814730
0.236145 0.677138 -0.696936
-0.002823 0.414521 -0.910035
-0.618960 -0.552949 -0.557795
-0.219432 0.037177 -0.974919
-0.299347 0.403109 0.864809
0.393641 -0.707283 -0.587195
-0.844397 -0.501268 -0.189007
-0.842155 -0.272017 -0.465597
0.798798 -0.457666 -0.390466
-0.208345 0.909534 -0.359640
0.044164 -0.975536 0.215359
0.023250 -0.992120 -0.123115
-0.593369 0.554091 0.583864
-0.909204 -0.412735 -0.054743
0.872098 0.450269 0.191583
0.901277 0.317780 0.294475
-0.964277 -0.188958 -0.185648
0.174556 -0.941798 0.287310
0.336571 -0.148138 -0.929933
0.495058 0.526561 0.691123
-0.887668 -0.409718 0.210184
-0.956302 0.186222 0.225408
0.888557 0.066573 -0.453909
-0.507386 0.832402 0.222860
